com.samsung.shealth.tracker.pedometer_day_summary,6221053,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
14383,0811d5f6-8a68-46b6-86a4-fbea69fb2dee.binning_data.json,7081669,10000,172,2022-04-23 20:44:32.196,com.sec.android.app.shealth,2022-04-22 21:04:44.759,0811d5f6-8a68-46b6-86a4-fbea69fb2dee.source_info.json,1.6383806,11602.47,583.05,14211,VfS0qUERdZ,com.sec.android.app.shealth,0,0811d5f6-8a68-46b6-86a4-fbea69fb2dee.achievement.json,0811d5f6-8a68-46b6-86a4-fbea69fb2dee,1650672000000,
14302,44ba2e0e-683c-42bd-9125-5effca7630e5.binning_data.json,6721489,10000,1096,2022-04-30 21:00:01.508,com.sec.android.app.shealth,2022-04-30 21:00:01.508,,1.7680634,11884.02,618.63995,13206,e7FCb+MfnB,com.sec.android.app.shealth,0,44ba2e0e-683c-42bd-9125-5effca7630e5.achievement.json,44ba2e0e-683c-42bd-9125-5effca7630e5,1651276800000,
13077,ff40316d-b7c8-4901-9801-8720b0a1d390.binning_data.json,6429589,10000,20,2022-03-26 18:11:32.267,com.sec.android.app.shealth,2022-03-26 07:00:08.413,ff40316d-b7c8-4901-9801-8720b0a1d390.source_info.json,1.6120373,10364.739,523.23,13057,VfS0qUERdZ,com.sec.android.app.shealth,0,ff40316d-b7c8-4901-9801-8720b0a1d390.achievement.json,ff40316d-b7c8-4901-9801-8720b0a1d390,1648252800000,
7481,1640652b-2353-4de9-8b47-d75848ee890c.binning_data.json,3815381,10000,21,2022-04-26 21:00:01.351,com.sec.android.app.shealth,2022-04-26 21:00:01.351,,1.5569164,5940.23,299.18,7460,e7FCb+MfnB,com.sec.android.app.shealth,0,1640652b-2353-4de9-8b47-d75848ee890c.achievement.json,1640652b-2353-4de9-8b47-d75848ee890c,1650931200000,
13302,ddcba071-c828-4de1-8050-931324c92e25.binning_data.json,6856861,10000,32,2022-03-30 19:55:09.841,com.sec.android.app.shealth,2022-03-29 21:45:02.966,ddcba071-c828-4de1-8050-931324c92e25.source_info.json,1.5248593,10455.75,534.08997,13270,VfS0qUERdZ,com.sec.android.app.shealth,0,ddcba071-c828-4de1-8050-931324c92e25.achievement.json,ddcba071-c828-4de1-8050-931324c92e25,1648598400000,
14300,a0723365-3eab-4a61-a504-3786a46ffb64.binning_data.json,7065582,10000,90,2022-04-09 18:57:00.446,com.sec.android.app.shealth,2022-04-08 21:08:05.317,a0723365-3eab-4a61-a504-3786a46ffb64.source_info.json,1.6254017,11484.41,578.13,14210,VfS0qUERdZ,com.sec.android.app.shealth,0,a0723365-3eab-4a61-a504-3786a46ffb64.achievement.json,a0723365-3eab-4a61-a504-3786a46ffb64,1649462400000,
26633,707ba8c7-8b59-47f3-bb09-b2ca131949cb.binning_data.json,13264293,10000,134,2022-05-17 21:00:07.400,com.sec.android.app.shealth,2022-05-15 21:00:26.738,707ba8c7-8b59-47f3-bb09-b2ca131949cb.source_info.json,1.5990523,21210.3,1073.2999,26499,VfS0qUERdZ,com.sec.android.app.shealth,0,707ba8c7-8b59-47f3-bb09-b2ca131949cb.achievement.json,707ba8c7-8b59-47f3-bb09-b2ca131949cb,1652659200000,
12965,b1557b7f-a8fe-4d98-ba86-7b03c6062af2.binning_data.json,5796715,10000,1425,2022-05-03 21:00:01.302,com.sec.android.app.shealth,2022-05-03 21:00:01.302,,1.9334207,11207.49,588.94,11540,e7FCb+MfnB,com.sec.android.app.shealth,0,b1557b7f-a8fe-4d98-ba86-7b03c6062af2.achievement.json,b1557b7f-a8fe-4d98-ba86-7b03c6062af2,1651536000000,
10537,1d38fc00-c1de-4496-af82-24e458367273.binning_data.json,5477659,10000,48,2022-03-29 19:55:40.369,com.sec.android.app.shealth,2022-03-28 21:03:25.319,1d38fc00-c1de-4496-af82-24e458367273.source_info.json,1.5186304,8318.539,426.86,10489,VfS0qUERdZ,com.sec.android.app.shealth,0,1d38fc00-c1de-4496-af82-24e458367273.achievement.json,1d38fc00-c1de-4496-af82-24e458367273,1648512000000,
7070,933b7251-ee3e-42d2-a1af-02d2845ce96a.binning_data.json,3651711,10000,55,2022-05-19 21:00:01.280,com.sec.android.app.shealth,2022-05-19 21:00:01.280,,1.5295348,5585.42,283.56,7015,e7FCb+MfnB,com.sec.android.app.shealth,0,933b7251-ee3e-42d2-a1af-02d2845ce96a.achievement.json,933b7251-ee3e-42d2-a1af-02d2845ce96a,1652918400000,
14882,fcb90410-80dc-4b46-982b-9e3790f210ef.binning_data.json,7185309,10000,306,2022-04-29 21:00:02.513,com.sec.android.app.shealth,2022-04-29 21:00:02.513,,1.6752611,12037.27,608.69995,14576,e7FCb+MfnB,com.sec.android.app.shealth,0,fcb90410-80dc-4b46-982b-9e3790f210ef.achievement.json,fcb90410-80dc-4b46-982b-9e3790f210ef,1651190400000,
23397,4444ac57-7606-41a3-b23f-24a9a72ae1b3.binning_data.json,10042152,10000,6545,2022-05-06 21:00:01.307,com.sec.android.app.shealth,2022-05-06 21:00:01.307,,2.1369193,21459.27,1219.62,16852,e7FCb+MfnB,com.sec.android.app.shealth,0,4444ac57-7606-41a3-b23f-24a9a72ae1b3.achievement.json,4444ac57-7606-41a3-b23f-24a9a72ae1b3,1651795200000,
16090,162934e1-778b-4b9d-b632-45bf34b9dac0.binning_data.json,8231495,10000,96,2022-04-12 21:00:01.107,com.sec.android.app.shealth,2022-04-11 21:03:22.185,,1.5513124,12769.62,647.7,15994,e7FCb+MfnB,com.sec.android.app.shealth,0,162934e1-778b-4b9d-b632-45bf34b9dac0.achievement.json,162934e1-778b-4b9d-b632-45bf34b9dac0,1649721600000,
18655,d779fcc9-4063-4790-a0d6-e1a68179a676.binning_data.json,9267148,10000,200,2022-04-02 21:00:31.378,com.sec.android.app.shealth,2022-04-01 21:26:04.208,d779fcc9-4063-4790-a0d6-e1a68179a676.source_info.json,1.606724,14889.749,755.6099,18455,VfS0qUERdZ,com.sec.android.app.shealth,0,d779fcc9-4063-4790-a0d6-e1a68179a676.achievement.json,d779fcc9-4063-4790-a0d6-e1a68179a676,1648857600000,
8631,589d928f-3bd0-40d4-bff1-730ce0285253.binning_data.json,4430017,10000,70,2022-04-01 21:00:01.255,com.sec.android.app.shealth,2022-03-31 21:06:33.012,,1.538486,6815.52,348.18,8561,e7FCb+MfnB,com.sec.android.app.shealth,0,589d928f-3bd0-40d4-bff1-730ce0285253.achievement.json,589d928f-3bd0-40d4-bff1-730ce0285253,1648771200000,
21475,20d2ad77-97db-4ad4-af99-0feb6d724387.binning_data.json,10367845,10000,1181,2022-05-09 21:00:01.276,com.sec.android.app.shealth,2022-05-09 21:00:01.276,,1.7135817,17766.15,919.25,20294,e7FCb+MfnB,com.sec.android.app.shealth,0,20d2ad77-97db-4ad4-af99-0feb6d724387.achievement.json,20d2ad77-97db-4ad4-af99-0feb6d724387,1652054400000,
13126,1460b4bf-eaa9-4626-a1ef-6d29b4286e35.binning_data.json,5955382,10000,1283,2022-05-02 21:00:01.133,com.sec.android.app.shealth,2022-05-02 21:00:01.133,,1.8732502,11155.92,578.99,11843,e7FCb+MfnB,com.sec.android.app.shealth,0,1460b4bf-eaa9-4626-a1ef-6d29b4286e35.achievement.json,1460b4bf-eaa9-4626-a1ef-6d29b4286e35,1651449600000,
15188,8985c321-06a7-4989-bd70-7232ab5da21c.binning_data.json,7775989,10000,120,2022-05-22 20:55:07.277,com.sec.android.app.shealth,2022-05-21 21:02:26.588,8985c321-06a7-4989-bd70-7232ab5da21c.source_info.json,1.5472913,12031.72,613.54,15068,VfS0qUERdZ,com.sec.android.app.shealth,0,8985c321-06a7-4989-bd70-7232ab5da21c.achievement.json,8985c321-06a7-4989-bd70-7232ab5da21c,1653177600000,
10748,deb58126-f6ee-4913-b628-4c8a6745b3a5.binning_data.json,5444249,10000,142,2022-04-04 20:09:53.333,com.sec.android.app.shealth,2022-04-04 00:01:44.997,deb58126-f6ee-4913-b628-4c8a6745b3a5.source_info.json,1.5750729,8575.09,438.00998,10606,VfS0qUERdZ,com.sec.android.app.shealth,0,deb58126-f6ee-4913-b628-4c8a6745b3a5.achievement.json,deb58126-f6ee-4913-b628-4c8a6745b3a5,1649030400000,
22216,a209802a-0b3c-4633-b7e0-36bb36c1d395.binning_data.json,11705336,10000,53,2022-04-15 20:58:41.700,com.sec.android.app.shealth,2022-04-14 21:43:13.379,a209802a-0b3c-4633-b7e0-36bb36c1d395.source_info.json,1.4756219,17272.65,891.93994,22163,VfS0qUERdZ,com.sec.android.app.shealth,0,a209802a-0b3c-4633-b7e0-36bb36c1d395.achievement.json,a209802a-0b3c-4633-b7e0-36bb36c1d395,1649980800000,
17152,30b006a6-aed9-429d-afae-fee52bc5bea5.binning_data.json,7702063,10000,2767,2022-05-05 21:00:01.064,com.sec.android.app.shealth,2022-05-05 21:00:01.064,,1.9557201,15063.08,817.0,14385,e7FCb+MfnB,com.sec.android.app.shealth,0,30b006a6-aed9-429d-afae-fee52bc5bea5.achievement.json,30b006a6-aed9-429d-afae-fee52bc5bea5,1651708800000,
27493,ed705f5b-f7d2-4ea2-a01f-2d8fca9a2cee.binning_data.json,14598509,10000,51,2022-04-06 21:00:01.978,com.sec.android.app.shealth,2022-04-04 21:31:15.994,ed705f5b-f7d2-4ea2-a01f-2d8fca9a2cee.source_info.json,1.4666483,21410.879,1101.7399,27442,VfS0qUERdZ,com.sec.android.app.shealth,0,ed705f5b-f7d2-4ea2-a01f-2d8fca9a2cee.achievement.json,ed705f5b-f7d2-4ea2-a01f-2d8fca9a2cee,1649116800000,
11607,a173e757-ae73-4534-b401-028c949474d6.binning_data.json,5992419,10000,32,2022-05-12 21:00:01.079,com.sec.android.app.shealth,2022-05-12 21:00:01.079,,1.5292938,9164.17,466.9,11575,e7FCb+MfnB,com.sec.android.app.shealth,0,a173e757-ae73-4534-b401-028c949474d6.achievement.json,a173e757-ae73-4534-b401-028c949474d6,1652313600000,
15837,eaa0631e-48fc-4230-b92b-2c697273f048.binning_data.json,6629100,10000,4796,2022-05-08 21:00:01.493,com.sec.android.app.shealth,2022-05-08 21:00:01.493,,2.2209513,14722.91,837.70996,11041,e7FCb+MfnB,com.sec.android.app.shealth,0,eaa0631e-48fc-4230-b92b-2c697273f048.achievement.json,eaa0631e-48fc-4230-b92b-2c697273f048,1651968000000,
14389,ce7f79b5-867a-4be0-bf10-024b48d5b800.binning_data.json,7506043,10000,252,2022-04-08 21:00:01.776,com.sec.android.app.shealth,2022-04-06 21:28:49.692,ce7f79b5-867a-4be0-bf10-024b48d5b800.source_info.json,1.5206746,11414.25,590.75995,14137,VfS0qUERdZ,com.sec.android.app.shealth,0,ce7f79b5-867a-4be0-bf10-024b48d5b800.achievement.json,ce7f79b5-867a-4be0-bf10-024b48d5b800,1649289600000,
10746,de30a04d-4715-4850-9a92-235b9733f8e0.binning_data.json,5183680,10000,141,2022-04-18 21:00:02.330,com.sec.android.app.shealth,2022-04-17 21:34:28.807,de30a04d-4715-4850-9a92-235b9733f8e0.source_info.json,1.6809427,8713.47,436.72998,10605,VfS0qUERdZ,com.sec.android.app.shealth,0,de30a04d-4715-4850-9a92-235b9733f8e0.achievement.json,de30a04d-4715-4850-9a92-235b9733f8e0,1650240000000,
14460,48d654dd-dbb3-4faf-9826-ecc39abe24cc.binning_data.json,7327185,10000,143,2022-04-08 21:00:01.107,com.sec.android.app.shealth,2022-04-07 21:01:18.103,,1.5873638,11630.91,591.62,14317,e7FCb+MfnB,com.sec.android.app.shealth,0,48d654dd-dbb3-4faf-9826-ecc39abe24cc.achievement.json,48d654dd-dbb3-4faf-9826-ecc39abe24cc,1649376000000,
21138,aec86a8a-89b7-4510-a8e3-0d15d5958afb.binning_data.json,10883488,10000,109,2022-05-25 19:42:46.927,com.sec.android.app.shealth,2022-05-24 21:00:38.800,aec86a8a-89b7-4510-a8e3-0d15d5958afb.source_info.json,1.5354874,16711.46,851.01996,21029,VfS0qUERdZ,com.sec.android.app.shealth,0,aec86a8a-89b7-4510-a8e3-0d15d5958afb.achievement.json,aec86a8a-89b7-4510-a8e3-0d15d5958afb,1653436800000,
12567,f91c3794-ebfd-478c-84f6-e10f86c2ebba.binning_data.json,6328081,10000,31,2022-05-11 21:00:01.533,com.sec.android.app.shealth,2022-05-11 21:00:01.533,,1.5769758,9979.23,504.44,12536,e7FCb+MfnB,com.sec.android.app.shealth,0,f91c3794-ebfd-478c-84f6-e10f86c2ebba.achievement.json,f91c3794-ebfd-478c-84f6-e10f86c2ebba,1652227200000,
19180,e0e14ede-a8b8-461c-8111-85f38700f514.binning_data.json,9925305,10000,139,2022-05-15 21:00:26.562,com.sec.android.app.shealth,2022-05-15 21:00:01.179,,1.5240902,15127.061,772.68,19041,e7FCb+MfnB,com.sec.android.app.shealth,0,e0e14ede-a8b8-461c-8111-85f38700f514.achievement.json,e0e14ede-a8b8-461c-8111-85f38700f514,1652572800000,
18709,16901004-7ef5-491f-8757-fc719eaf233b.binning_data.json,9558652,10000,120,2022-05-28 21:01:24.036,com.sec.android.app.shealth,2022-05-28 21:00:01.302,,1.5476282,14793.24,750.75995,18589,e7FCb+MfnB,com.sec.android.app.shealth,0,16901004-7ef5-491f-8757-fc719eaf233b.achievement.json,16901004-7ef5-491f-8757-fc719eaf233b,1653696000000,
7082,97584ac6-fd93-4308-8b20-e9d78fa60cb6.binning_data.json,3469075,10000,85,2022-04-21 20:15:03.156,com.sec.android.app.shealth,2022-04-20 21:06:02.628,97584ac6-fd93-4308-8b20-e9d78fa60cb6.source_info.json,1.657352,5749.48,289.97998,6997,VfS0qUERdZ,com.sec.android.app.shealth,0,97584ac6-fd93-4308-8b20-e9d78fa60cb6.achievement.json,97584ac6-fd93-4308-8b20-e9d78fa60cb6,1650499200000,
13785,c50b475c-0475-48e9-a43b-fd4c70f39431.binning_data.json,7053811,10000,56,2022-04-10 20:38:44.758,com.sec.android.app.shealth,2022-04-09 21:07:11.432,c50b475c-0475-48e9-a43b-fd4c70f39431.source_info.json,1.5574701,10986.1,556.20996,13729,VfS0qUERdZ,com.sec.android.app.shealth,0,c50b475c-0475-48e9-a43b-fd4c70f39431.achievement.json,c50b475c-0475-48e9-a43b-fd4c70f39431,1649548800000,
19734,2905df37-4820-4d43-83a5-9fd56546ea2e.binning_data.json,10270741,10000,218,2022-04-12 21:00:01.873,com.sec.android.app.shealth,2022-04-10 22:05:01.050,2905df37-4820-4d43-83a5-9fd56546ea2e.source_info.json,1.5097128,15505.87,798.42,19516,VfS0qUERdZ,com.sec.android.app.shealth,0,2905df37-4820-4d43-83a5-9fd56546ea2e.achievement.json,2905df37-4820-4d43-83a5-9fd56546ea2e,1649635200000,
20041,0ae9f0b9-121d-4bdb-a3cf-cb4070723763.binning_data.json,10057946,10000,295,2022-05-31 21:00:00.916,com.sec.android.app.shealth,2022-05-31 21:00:00.916,,1.5950502,16042.93,815.98,19746,e7FCb+MfnB,com.sec.android.app.shealth,0,0ae9f0b9-121d-4bdb-a3cf-cb4070723763.achievement.json,0ae9f0b9-121d-4bdb-a3cf-cb4070723763,1653955200000,
19480,55d920aa-0f08-481c-8310-7f83f5fe706b.binning_data.json,10104999,10000,65,2022-05-14 21:00:01.343,com.sec.android.app.shealth,2022-05-14 21:00:01.343,,1.5160526,15319.71,782.05994,19415,e7FCb+MfnB,com.sec.android.app.shealth,0,55d920aa-0f08-481c-8310-7f83f5fe706b.achievement.json,55d920aa-0f08-481c-8310-7f83f5fe706b,1652486400000,
8183,68486d81-c865-4e1d-bdf9-6597c9274bc5.binning_data.json,4272771,10000,47,2022-04-13 20:17:00.005,com.sec.android.app.shealth,2022-04-12 21:14:01.702,68486d81-c865-4e1d-bdf9-6597c9274bc5.source_info.json,1.509891,6451.42,328.83,8136,VfS0qUERdZ,com.sec.android.app.shealth,0,68486d81-c865-4e1d-bdf9-6597c9274bc5.achievement.json,68486d81-c865-4e1d-bdf9-6597c9274bc5,1649808000000,
24929,be6730e0-e517-476f-abff-457a0a443ef9.binning_data.json,11768822,10000,1886,2022-04-24 20:39:27.991,com.sec.android.app.shealth,2022-04-23 21:47:06.457,be6730e0-e517-476f-abff-457a0a443ef9.source_info.json,1.7710208,20842.83,1090.0499,23043,VfS0qUERdZ,com.sec.android.app.shealth,0,be6730e0-e517-476f-abff-457a0a443ef9.achievement.json,be6730e0-e517-476f-abff-457a0a443ef9,1650758400000,
10859,55fc00b6-ee1f-40e8-88af-285f04124d53.binning_data.json,5529534,10000,119,2022-05-18 21:00:01.497,com.sec.android.app.shealth,2022-05-18 21:00:01.497,,1.5604569,8628.6,438.77,10740,e7FCb+MfnB,com.sec.android.app.shealth,0,55fc00b6-ee1f-40e8-88af-285f04124d53.achievement.json,55fc00b6-ee1f-40e8-88af-285f04124d53,1652832000000,
9706,429e61b2-02cc-44b6-920c-32d1687abe5b.binning_data.json,4931030,10000,156,2022-06-03 21:00:01.431,com.sec.android.app.shealth,2022-06-03 21:00:01.431,,1.5738372,7760.64,396.33997,9550,e7FCb+MfnB,com.sec.android.app.shealth,0,429e61b2-02cc-44b6-920c-32d1687abe5b.achievement.json,429e61b2-02cc-44b6-920c-32d1687abe5b,1654214400000,
3914,e4601620-ae6a-412c-a6d2-fabad8f9ecf6.binning_data.json,2012398,10000,16,2022-04-14 17:17:18.204,com.sec.android.app.shealth,2022-04-13 21:25:27.844,e4601620-ae6a-412c-a6d2-fabad8f9ecf6.source_info.json,1.5562873,3131.87,158.37,3898,VfS0qUERdZ,com.sec.android.app.shealth,0,e4601620-ae6a-412c-a6d2-fabad8f9ecf6.achievement.json,e4601620-ae6a-412c-a6d2-fabad8f9ecf6,1649894400000,
14848,9ee3baa7-e105-412e-953d-940c87a4f333.binning_data.json,7723264,10000,98,2022-05-17 19:41:06.953,com.sec.android.app.shealth,2022-05-16 21:02:36.919,9ee3baa7-e105-412e-953d-940c87a4f333.source_info.json,1.5151495,11701.899,598.7999,14750,VfS0qUERdZ,com.sec.android.app.shealth,0,9ee3baa7-e105-412e-953d-940c87a4f333.achievement.json,9ee3baa7-e105-412e-953d-940c87a4f333,1652745600000,
7636,5301188b-2955-4c31-97a7-9ce5d488f132.binning_data.json,3925299,10000,142,2022-04-27 20:49:38.794,com.sec.android.app.shealth,2022-04-26 21:55:20.532,5301188b-2955-4c31-97a7-9ce5d488f132.source_info.json,1.5600464,6123.65,316.84,7494,VfS0qUERdZ,com.sec.android.app.shealth,0,5301188b-2955-4c31-97a7-9ce5d488f132.achievement.json,5301188b-2955-4c31-97a7-9ce5d488f132,1651017600000,
14145,1dc74028-a8a4-4842-bffe-906ed37112d4.binning_data.json,7391487,10000,25,2022-05-21 21:02:26.443,com.sec.android.app.shealth,2022-05-21 21:00:01.203,,1.4995425,11083.85,566.68,14120,e7FCb+MfnB,com.sec.android.app.shealth,0,1dc74028-a8a4-4842-bffe-906ed37112d4.achievement.json,1dc74028-a8a4-4842-bffe-906ed37112d4,1653091200000,
8311,1b64e862-fb0e-400f-b6c4-9062132b2d3f.binning_data.json,4138423,10000,43,2022-04-16 20:58:20.122,com.sec.android.app.shealth,2022-04-15 21:35:43.778,1b64e862-fb0e-400f-b6c4-9062132b2d3f.source_info.json,1.6108284,6666.29,334.18,8268,VfS0qUERdZ,com.sec.android.app.shealth,0,1b64e862-fb0e-400f-b6c4-9062132b2d3f.achievement.json,1b64e862-fb0e-400f-b6c4-9062132b2d3f,1650067200000,
20537,e7eb1f6d-4288-422a-989a-1005f33c7b57.binning_data.json,10646352,10000,237,2022-05-20 21:00:01.321,com.sec.android.app.shealth,2022-05-20 21:00:01.321,,1.5247684,16233.22,831.72,20300,e7FCb+MfnB,com.sec.android.app.shealth,0,e7eb1f6d-4288-422a-989a-1005f33c7b57.achievement.json,e7eb1f6d-4288-422a-989a-1005f33c7b57,1653004800000,
18397,a85eb67b-8893-4f79-889a-a64ade41d26d.binning_data.json,9476439,10000,114,2022-06-06 21:00:01.482,com.sec.android.app.shealth,2022-06-06 21:00:01.482,,1.5402292,14595.89,743.0999,18283,e7FCb+MfnB,com.sec.android.app.shealth,0,a85eb67b-8893-4f79-889a-a64ade41d26d.achievement.json,a85eb67b-8893-4f79-889a-a64ade41d26d,1654473600000,
14302,5d6b353c-1e78-457c-8231-1f2985a75bd1.binning_data.json,6721489,10000,1096,2022-04-30 18:27:48.628,com.sec.android.app.shealth,2022-04-29 23:00:20.999,5d6b353c-1e78-457c-8231-1f2985a75bd1.source_info.json,1.7680634,11884.02,618.63995,13206,VfS0qUERdZ,com.sec.android.app.shealth,0,5d6b353c-1e78-457c-8231-1f2985a75bd1.achievement.json,5d6b353c-1e78-457c-8231-1f2985a75bd1,1651276800000,
21144,990b6061-b7c6-493e-890c-76c40e3f1634.binning_data.json,10927095,10000,180,2022-05-24 21:00:38.657,com.sec.android.app.shealth,2022-05-24 21:00:08.120,,1.5262747,16677.75,851.49994,20964,e7FCb+MfnB,com.sec.android.app.shealth,0,990b6061-b7c6-493e-890c-76c40e3f1634.achievement.json,990b6061-b7c6-493e-890c-76c40e3f1634,1653350400000,
12970,caf14176-e1de-43d4-9ead-59ab52ff998d.binning_data.json,6838487,10000,68,2022-05-23 21:00:02.695,com.sec.android.app.shealth,2022-05-23 21:00:02.695,,1.4887958,10181.11,522.82996,12902,e7FCb+MfnB,com.sec.android.app.shealth,0,caf14176-e1de-43d4-9ead-59ab52ff998d.achievement.json,caf14176-e1de-43d4-9ead-59ab52ff998d,1653264000000,
13404,4242287b-4241-4c26-bd71-baf804366d79.binning_data.json,6862598,10000,44,2022-04-19 20:25:14.761,com.sec.android.app.shealth,2022-04-18 21:01:42.073,4242287b-4241-4c26-bd71-baf804366d79.source_info.json,1.5396253,10565.83,537.14996,13360,VfS0qUERdZ,com.sec.android.app.shealth,0,4242287b-4241-4c26-bd71-baf804366d79.achievement.json,4242287b-4241-4c26-bd71-baf804366d79,1650326400000,
13328,a9876d83-9922-4b39-bd13-baf0bdb8ee77.binning_data.json,7001469,10000,137,2022-04-17 20:54:57.472,com.sec.android.app.shealth,2022-04-16 21:04:25.815,a9876d83-9922-4b39-bd13-baf0bdb8ee77.source_info.json,1.4978327,10487.03,538.85,13191,VfS0qUERdZ,com.sec.android.app.shealth,0,a9876d83-9922-4b39-bd13-baf0bdb8ee77.achievement.json,a9876d83-9922-4b39-bd13-baf0bdb8ee77,1650153600000,
18835,be1056fc-6bfc-4f30-bc23-545de69ca2be.binning_data.json,8453460,10000,3029,2022-06-09 21:00:01.309,com.sec.android.app.shealth,2022-06-09 21:00:01.309,,1.9648534,16609.81,901.33,15806,e7FCb+MfnB,com.sec.android.app.shealth,0,be1056fc-6bfc-4f30-bc23-545de69ca2be.achievement.json,be1056fc-6bfc-4f30-bc23-545de69ca2be,1654732800000,
14421,27fecd80-d510-4c47-a6e7-deab97a81768.binning_data.json,7293745,10000,80,2022-05-27 19:54:34.217,com.sec.android.app.shealth,2022-05-26 21:00:02.998,27fecd80-d510-4c47-a6e7-deab97a81768.source_info.json,1.5651107,11415.52,580.13995,14341,VfS0qUERdZ,com.sec.android.app.shealth,0,27fecd80-d510-4c47-a6e7-deab97a81768.achievement.json,27fecd80-d510-4c47-a6e7-deab97a81768,1653609600000,
15332,7e890341-ab62-43f6-8e83-90b11a66da2b.binning_data.json,8004888,10000,194,2022-05-26 21:00:01.416,com.sec.android.app.shealth,2022-05-26 21:00:01.416,,1.5189631,12159.13,624.45996,15138,e7FCb+MfnB,com.sec.android.app.shealth,0,7e890341-ab62-43f6-8e83-90b11a66da2b.achievement.json,7e890341-ab62-43f6-8e83-90b11a66da2b,1653523200000,
23334,d7be31ae-4628-470b-a7cb-a01195921fb7.binning_data.json,11878491,10000,204,2022-05-30 21:00:01.361,com.sec.android.app.shealth,2022-05-30 21:00:01.361,,1.5607991,18539.94,941.13995,23130,e7FCb+MfnB,com.sec.android.app.shealth,0,d7be31ae-4628-470b-a7cb-a01195921fb7.achievement.json,d7be31ae-4628-470b-a7cb-a01195921fb7,1653868800000,
13830,559774ca-795c-4f0c-a83b-a4ec50a112ca.binning_data.json,7156087,10000,97,2022-04-23 21:00:01.990,com.sec.android.app.shealth,2022-04-21 21:23:29.763,559774ca-795c-4f0c-a83b-a4ec50a112ca.source_info.json,1.5271349,10928.31,559.69,13733,VfS0qUERdZ,com.sec.android.app.shealth,0,559774ca-795c-4f0c-a83b-a4ec50a112ca.achievement.json,559774ca-795c-4f0c-a83b-a4ec50a112ca,1650585600000,
12239,ad41056a-2b50-4112-abea-c69a66bbeec2.binning_data.json,5700990,10000,497,2022-06-12 21:00:01.353,com.sec.android.app.shealth,2022-06-12 21:00:01.353,,1.7758319,10124.0,511.24997,11742,e7FCb+MfnB,com.sec.android.app.shealth,0,ad41056a-2b50-4112-abea-c69a66bbeec2.achievement.json,ad41056a-2b50-4112-abea-c69a66bbeec2,1654992000000,
12965,6a007f02-2317-4464-a3fe-3fcb2fc405ca.binning_data.json,5796715,10000,1425,2022-05-03 20:51:03.583,com.sec.android.app.shealth,2022-05-02 22:55:42.530,6a007f02-2317-4464-a3fe-3fcb2fc405ca.source_info.json,1.9334207,11207.49,588.94,11540,VfS0qUERdZ,com.sec.android.app.shealth,0,6a007f02-2317-4464-a3fe-3fcb2fc405ca.achievement.json,6a007f02-2317-4464-a3fe-3fcb2fc405ca,1651536000000,
29321,9749b00f-9bbf-44ee-8fc9-fb50385fb302.binning_data.json,15394696,10000,105,2022-05-29 21:00:01.375,com.sec.android.app.shealth,2022-05-29 21:00:01.375,,1.4973773,23051.668,1178.2899,29216,e7FCb+MfnB,com.sec.android.app.shealth,0,9749b00f-9bbf-44ee-8fc9-fb50385fb302.achievement.json,9749b00f-9bbf-44ee-8fc9-fb50385fb302,1653782400000,
13396,0b590db8-62d3-4926-9cf2-a2349705f057.binning_data.json,6635171,10000,91,2022-04-20 19:28:29.046,com.sec.android.app.shealth,2022-04-19 21:55:01.012,0b590db8-62d3-4926-9cf2-a2349705f057.source_info.json,1.615586,10719.689,540.44995,13305,VfS0qUERdZ,com.sec.android.app.shealth,0,0b590db8-62d3-4926-9cf2-a2349705f057.achievement.json,0b590db8-62d3-4926-9cf2-a2349705f057,1650412800000,
21153,bb77e55f-287c-4f1d-a6c9-23766be2bfb4.binning_data.json,9600930,10000,2361,2022-06-15 21:00:01.101,com.sec.android.app.shealth,2022-06-15 21:00:01.101,,1.8880056,18126.61,954.33997,18792,e7FCb+MfnB,com.sec.android.app.shealth,0,bb77e55f-287c-4f1d-a6c9-23766be2bfb4.achievement.json,bb77e55f-287c-4f1d-a6c9-23766be2bfb4,1655251200000,
20260,0ad41662-f975-460b-b4df-9f85942b9f03.binning_data.json,10087704,10000,159,2022-06-01 21:04:02.490,com.sec.android.app.shealth,2022-06-01 21:00:01.356,,1.6001301,16141.64,817.8599,20101,e7FCb+MfnB,com.sec.android.app.shealth,0,0ad41662-f975-460b-b4df-9f85942b9f03.achievement.json,0ad41662-f975-460b-b4df-9f85942b9f03,1654041600000,
14383,c6f95083-3417-46f7-8112-2cde4c8bb23f.binning_data.json,7081669,10000,172,2022-04-23 21:00:01.364,com.sec.android.app.shealth,2022-04-22 21:04:44.555,,1.6383806,11602.47,583.05,14211,e7FCb+MfnB,com.sec.android.app.shealth,0,c6f95083-3417-46f7-8112-2cde4c8bb23f.achievement.json,c6f95083-3417-46f7-8112-2cde4c8bb23f,1650672000000,
