com.samsung.shealth.tracker.pedometer_step_count,6221053,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
50115,4,0,107,2022-07-23 13:24:00.000,,,2022-07-23 13:35:01.641,2022-07-23 13:35:01.641,107,1.7222222,86.31,4.2,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:25:00.000,8ddcf42c-5ed6-4c4f-9ea1-d29aa794dd0e,
58670,4,0,132,2022-07-24 13:26:00.000,,,2022-07-24 13:28:23.601,2022-07-24 13:26:17.335,132,1.8433527,108.149994,5.2799993,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:27:00.000,85147abc-bc01-48d7-818f-4e272bdf82cb,
25237,4,0,51,2022-07-23 16:19:00.000,,,2022-07-23 16:22:24.148,2022-07-23 16:22:24.148,51,1.5833334,39.96,1.98,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:20:00.000,54a7a4f6-7092-4cfc-b43a-58a6b87f4177,
56568,4,0,116,2022-07-22 18:58:00.000,,,2022-07-22 19:05:20.130,2022-07-22 19:05:20.130,116,1.6388888,92.71,4.64,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 18:59:00.000,07c47679-1b5c-4b23-bc3f-086976fccd47,
26559,4,0,54,2022-07-23 13:25:00.000,,,2022-07-23 13:35:01.693,2022-07-23 13:35:01.693,54,1.6111112,42.79,2.12,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:26:00.000,e0ba7653-d1d6-41f1-a879-a1947bda4e7f,
39907,4,4,85,2022-07-24 13:27:00.000,,,2022-07-24 13:28:23.710,2022-07-24 13:28:23.710,89,1.8888891,75.38,3.88,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:28:00.000,d3f45369-d141-4f08-ac32-4abe584595ed,
59606,4,0,114,2022-07-23 16:20:00.000,,,2022-07-23 16:22:24.259,2022-07-23 16:22:24.259,114,1.5,89.41,4.56,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:21:00.000,ba2cbca7-521d-46be-8aed-f07d388784b1,
10461,4,0,19,2022-07-23 23:38:00.000,,,2022-07-23 23:39:28.593,2022-07-23 23:39:28.593,19,1.3888888,14.53,0.73,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 23:39:00.000,4c5ad58e-5d9e-4b14-be69-2bd30270ad61,
57087,4,0,117,2022-07-22 18:59:00.000,,,2022-07-22 19:05:20.232,2022-07-22 19:05:20.232,117,1.6388888,93.56,4.68,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:00:00.000,22da7429-8857-4e0a-9c93-832831238bd6,
32695,4,0,73,2022-07-24 13:28:00.000,,,2022-07-24 13:29:19.759,2022-07-24 13:28:23.798,73,1.8219756,59.57,2.8899999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:29:00.000,5e09ea0c-1991-41fa-b33d-05ed162a8ff4,
58511,4,0,122,2022-07-23 13:26:00.000,,,2022-07-23 13:35:01.772,2022-07-23 13:35:01.772,122,1.6666666,97.52,4.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:27:00.000,ea71fe39-c2cf-4fd6-98c9-1e6c02897e7b,
58251,4,0,118,2022-07-23 16:21:00.000,,,2022-07-23 16:22:24.325,2022-07-23 16:22:24.325,118,1.6111112,93.85,4.72,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:22:00.000,87d605b3-7541-4c19-aa15-b5efdefc39eb,
57258,4,0,119,2022-07-22 19:00:00.000,,,2022-07-22 19:05:20.302,2022-07-22 19:05:20.302,119,1.6666666,95.43,4.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:01:00.000,cc02a2fd-8fab-47f0-843a-b7260b66e9e3,
35996,4,0,67,2022-07-21 20:36:00.000,,,2022-07-21 20:36:52.597,2022-07-21 20:36:00.327,67,1.4415346,51.89,2.6699998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-21 20:37:00.000,acd2c005-b044-446a-8b3c-30651085f8ca,
12247,4,0,24,2022-07-24 13:29:00.000,,,2022-07-24 13:29:20.816,2022-07-24 13:29:19.900,24,1.5520985,19.01,0.92999995,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:30:00.000,bb449800-7a26-430e-9652-5d66a2df70e1,
54760,4,0,117,2022-07-23 13:27:00.000,,,2022-07-23 13:35:01.840,2022-07-23 13:35:01.840,117,1.7222222,94.31,4.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:28:00.000,7c3e9760-4863-4a52-93eb-cfa8b0881564,
34163,4,0,66,2022-07-23 16:22:00.000,,,2022-07-23 16:22:37.057,2022-07-23 16:22:24.414,66,1.515645,51.779987,2.6399992,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:23:00.000,9b646f29-1600-4806-a317-fd760ca42100,
57144,4,0,119,2022-07-22 19:01:00.000,,,2022-07-22 19:05:20.361,2022-07-22 19:05:20.361,119,1.6666666,95.24,4.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:02:00.000,e0fc9128-058d-43f6-a0e1-ad834fd90dea,
23616,4,7,45,2022-07-23 23:39:00.000,,,2022-07-23 23:40:03.368,2022-07-23 23:39:28.749,52,1.9494528,46.04,2.46,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 23:40:00.000,5bded7f5-6ea2-47c4-9a74-f0a5e7aeb71a,
9410,4,1,14,2022-07-24 13:30:00.000,,,2022-07-24 13:33:04.784,2022-07-24 13:33:04.784,15,1.9722222,18.56,1.13,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:31:00.000,d01307af-5ee9-4647-976d-40d77c4b108f,
60000,4,0,115,2022-07-23 16:23:00.000,,,2022-07-23 16:23:59.473,2022-07-23 16:23:59.099,115,1.5405,92.43,4.86,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:24:00.000,15562899-c0bc-45ca-aac4-f59810f1da08,
55977,4,0,124,2022-07-23 13:28:00.000,,,2022-07-23 13:35:01.914,2022-07-23 13:35:01.914,124,1.8055556,101.07,4.87,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:29:00.000,6a4bb521-fcff-4b5d-ba88-4b6e9711d3ea,
58478,4,0,120,2022-07-22 19:02:00.000,,,2022-07-22 19:05:20.429,2022-07-22 19:05:20.429,120,1.6388888,95.84,4.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:03:00.000,ed4f2d31-2e5c-426d-ad0b-5c5a50ab2842,
60000,4,0,125,2022-07-24 13:32:00.000,,,2022-07-24 13:33:04.866,2022-07-24 13:33:04.866,125,1.6538334,99.23,4.97,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:33:00.000,19b7ee82-71c2-4096-bd32-8c0fa265d79c,
38365,4,1,69,2022-07-23 13:29:00.000,,,2022-07-23 13:35:01.971,2022-07-23 13:35:01.971,70,1.5555556,59.68,3.22,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:30:00.000,1d4531b8-2890-4170-bd50-ce836e8a65df,
3530,4,5,7,2022-07-23 16:28:00.000,,,2022-07-23 16:29:43.435,2022-07-23 16:29:43.435,12,3.8611112,13.63,0.88,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:29:00.000,b15af789-f427-43ea-a457-cc8cb6ebeb0e,
17060,4,0,33,2022-07-21 22:58:00.000,,,2022-07-21 22:58:53.069,2022-07-21 22:58:41.523,33,1.5333275,26.160006,1.2599998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-21 22:59:00.000,b4d2f272-0269-47ca-a9b5-d1528bebb002,
57690,4,0,120,2022-07-22 19:03:00.000,,,2022-07-22 19:05:20.501,2022-07-22 19:05:20.501,120,1.6666666,96.15,4.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:04:00.000,fed40b87-49b8-4844-bd01-5b45ea0d1732,
55039,4,21,105,2022-07-24 13:33:00.000,,,2022-07-24 13:34:47.550,2022-07-24 13:33:04.921,126,1.9754775,108.73,5.8700004,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:34:00.000,fdb300d9-9c7a-4104-811a-e3cf935d4c30,
54769,4,0,111,2022-07-23 13:30:00.000,,,2022-07-23 13:35:02.038,2022-07-23 13:35:02.038,111,1.6111112,88.24,4.17,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:31:00.000,44950f02-952f-47dd-99ee-e1fdb89967f5,
3806,4,3,9,2022-07-23 16:29:00.000,,,2022-07-23 16:29:44.724,2022-07-23 16:29:43.538,12,3.0713375,11.690001,0.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:30:00.000,79872820-2ab9-45fe-a5e1-dfe96a90f820,
56183,4,0,119,2022-07-22 19:04:00.000,,,2022-07-22 19:05:20.592,2022-07-22 19:05:20.592,119,1.6944444,95.2,4.76,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:05:00.000,022e9fc6-27b5-4be0-9d6d-9cc796ca2cce,
16212,4,2,35,2022-07-23 23:40:00.000,,,2022-07-23 23:44:39.895,2022-07-23 23:40:03.469,37,1.8312919,29.689999,1.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 23:41:00.000,c609ba2f-e946-43da-bb3b-76c039958075,
44159,4,0,95,2022-07-23 13:31:00.000,,,2022-07-23 13:35:02.118,2022-07-23 13:35:02.118,95,1.7500001,77.28,3.71,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:32:00.000,0304817e-a50c-48ce-99d7-83688f3d660d,
3132,4,0,8,2022-07-23 16:39:00.000,,,2022-07-23 16:39:15.918,2022-07-23 16:39:14.873,8,1.9792349,6.2000003,0.29999998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:40:00.000,f0fb5f4b-8ce4-46e9-a33a-e86a48298229,
13340,4,0,28,2022-07-22 19:05:00.000,,,2022-07-22 19:05:34.284,2022-07-22 19:05:20.679,28,1.7248002,23.009998,1.07,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:06:00.000,e1ee8b15-eadd-41bd-8c01-669004f62bc4,
45518,4,0,98,2022-07-24 13:34:00.000,,,2022-07-24 13:34:51.662,2022-07-24 13:34:47.664,98,1.7537993,79.82999,3.9299998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:35:00.000,6b6b840e-2b35-4249-8d06-305cc27f5c77,
20116,4,7,33,2022-07-23 16:57:00.000,,,2022-07-23 16:59:39.863,2022-07-23 16:57:53.147,40,1.8735887,37.690002,2.2199998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:58:00.000,ffa28b6f-d277-4fb6-be27-7a498db485c0,
7054,4,0,10,2022-07-21 22:59:00.000,,,2022-07-21 22:59:11.320,2022-07-21 22:59:08.117,10,1.024831,7.2300005,0.37999997,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-21 23:00:00.000,9cf012ac-1087-460a-9e49-51d62724caa1,
6596,4,0,12,2022-07-22 19:18:00.000,,,2022-07-22 19:19:08.178,2022-07-22 19:18:49.844,12,1.428112,9.42,0.45,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:19:00.000,12ab4f46-03c3-4f5d-ba6b-469dc3d9ac05,
35300,4,0,72,2022-07-24 13:44:00.000,,,2022-07-24 13:46:05.624,2022-07-24 13:44:32.986,72,1.6297426,57.53,2.81,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:45:00.000,cfa590de-ec19-4b26-bc8a-8db8af687841,
59193,4,0,125,2022-07-23 16:58:00.000,,,2022-07-23 16:59:39.975,2022-07-23 16:59:39.975,125,1.6944444,100.3,5.0,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 16:59:00.000,97d22b55-0d78-4bda-8ce5-310ca5c07e32,
27982,4,0,57,2022-07-22 19:19:00.000,,,2022-07-22 19:19:44.710,2022-07-22 19:19:10.096,57,1.6399504,45.890003,2.1999993,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:20:00.000,38d0b4d1-2f8e-4a98-997e-095adbfe40b3,
13859,4,0,28,2022-07-23 23:41:00.000,,,2022-07-23 23:44:39.973,2022-07-23 23:44:39.973,28,1.6111112,22.33,1.09,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 23:42:00.000,4668249a-aa06-4d20-98c8-bd1a55a5cdd3,
58956,4,0,123,2022-07-24 13:45:00.000,,,2022-07-24 13:46:05.719,2022-07-24 13:46:05.719,123,1.6666666,98.26,4.82,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:46:00.000,cd0956f6-0037-4975-a055-e83eb6659301,
57194,4,10,118,2022-07-23 16:59:00.000,,,2022-07-23 17:00:56.695,2022-07-23 16:59:40.089,128,1.8669568,106.78001,5.46,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:00:00.000,3ab5d722-9ab3-4a3b-a14b-fef37d5104a5,
8225,4,1,17,2022-07-22 19:21:00.000,,,2022-07-22 19:21:43.395,2022-07-22 19:21:29.966,18,1.9378499,15.940001,0.96,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:22:00.000,bfdb38e7-1244-4ec0-b2a5-f7c7c02aeba5,
5547,4,0,17,2022-07-23 13:32:00.000,,,2022-07-23 13:35:02.201,2022-07-23 13:35:02.201,17,2.7777777,15.41,0.81,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:33:00.000,4d5670e0-e038-4d3a-9ae6-029f47d6ff45,
29399,4,0,43,2022-07-21 23:00:00.000,,,2022-07-21 23:00:43.278,2022-07-21 23:00:04.235,43,1.0704275,31.469997,1.61,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-21 23:01:00.000,e4f2de79-6628-431c-8c78-fd34ed863c03,
20300,4,0,45,2022-07-23 23:44:00.000,,,2022-07-23 23:44:58.939,2022-07-23 23:44:40.028,45,1.7635303,35.800003,1.7199999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 23:45:00.000,b1ae0ddd-d441-471e-9a13-c17a3ef96434,
30788,4,0,63,2022-07-24 13:46:00.000,,,2022-07-24 13:47:14.355,2022-07-24 13:46:05.830,63,1.6129137,49.66,2.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:47:00.000,ffad056a-e986-459e-8da9-1b54aa0ad2cd,
40938,4,0,82,2022-07-23 17:00:00.000,,,2022-07-23 17:00:56.852,2022-07-23 17:00:56.852,82,1.5833334,64.82,3.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:01:00.000,a3657a79-ae9a-423d-acaf-1051c0b66e8a,
10376,4,0,16,2022-07-22 19:22:00.000,,,2022-07-22 19:22:31.692,2022-07-22 19:22:27.639,16,1.1622393,12.059999,0.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:23:00.000,7f5fd596-d4cc-48d6-9f0d-1a9da938e552,
16176,4,0,31,2022-07-23 23:45:00.000,,,2022-07-23 23:45:47.965,2022-07-23 23:45:41.831,31,1.5949323,25.8,1.32,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 23:46:00.000,16202691-c5c3-4e09-bb36-b2717fcf246a,
52740,4,0,105,2022-07-24 13:47:00.000,,,2022-07-24 13:47:59.861,2022-07-24 13:47:14.454,105,1.5748935,83.06004,4.1399984,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:48:00.000,d0b05071-3f44-4606-abe2-d2b3a7b66f78,
10701,4,0,21,2022-07-23 17:01:00.000,,,2022-07-23 17:01:24.807,2022-07-23 17:01:01.785,21,1.5652211,16.75,0.77000004,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:02:00.000,45a7007a-5cce-4d3f-898f-5e1db635ca16,
2898,4,0,6,2022-07-22 19:25:00.000,,,2022-07-22 19:25:30.325,2022-07-22 19:25:30.325,6,1.5833334,4.59,0.22,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:26:00.000,7606ce06-2a63-4f19-b915-808beb83f9a2,
5958,4,0,13,2022-07-23 23:46:00.000,,,2022-07-23 23:46:29.860,2022-07-23 23:46:26.238,13,1.7572871,10.469999,0.49999994,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 23:47:00.000,34db49fb-4598-42b1-a9fe-716cabcb1c14,
9441,4,0,15,2022-07-23 13:33:00.000,,,2022-07-23 13:35:02.264,2022-07-23 13:35:02.264,15,1.2222222,11.54,0.54,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:34:00.000,ce4eb195-460b-4cd2-a449-e2de416d9bdd,
6368,4,0,10,2022-07-21 23:01:00.000,,,2022-07-21 23:05:27.532,2022-07-21 23:05:27.532,10,1.1666666,7.43,0.38,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-21 23:02:00.000,97574e96-a5d8-4544-9b7e-32dc1fcb3e4b,
1488,4,0,6,2022-07-23 17:03:00.000,,,2022-07-23 17:03:04.809,2022-07-23 17:03:04.809,6,3.4722226,5.17,0.22,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:04:00.000,ae23f679-3986-460c-90c4-e38608b4d5ae,
52890,4,0,107,2022-07-24 13:48:00.000,,,2022-07-24 13:48:59.725,2022-07-24 13:48:00.421,107,1.6014178,84.699974,4.2199974,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:49:00.000,9a954dcc-cdb1-44d3-91c3-652636e3daa9,
41068,4,6,83,2022-07-22 19:31:00.000,,,2022-07-22 19:35:01.212,2022-07-22 19:35:01.212,89,1.7777778,73.01,3.7,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:32:00.000,b328cde5-53d2-4347-9d4e-47aa0fa3b3cd,
23148,4,0,46,2022-07-24 06:50:00.000,,,2022-07-24 06:55:01.180,2022-07-24 06:55:01.180,46,1.6666666,38.58,1.92,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 06:51:00.000,7782668a-a082-467e-ba3e-03513b0a9b15,
33382,4,8,63,2022-07-23 17:04:00.000,,,2022-07-23 17:10:29.904,2022-07-23 17:04:05.756,71,1.8422968,61.5,3.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:05:00.000,a3e8a10a-12a2-45f1-bdac-ebdb55dd2e88,
52066,4,12,108,2022-07-24 13:49:00.000,,,2022-07-24 13:50:44.489,2022-07-24 13:49:00.326,120,1.9599848,102.04999,5.2099977,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:50:00.000,b5411285-bbdd-42d3-912f-958734a53347,
55265,4,14,104,2022-07-22 19:32:00.000,,,2022-07-22 19:35:01.306,2022-07-22 19:35:01.306,118,1.7777778,98.25,5.22,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:33:00.000,476b2904-c629-44e3-a4fc-6e1b21dd3724,
17520,4,0,35,2022-07-24 06:51:00.000,,,2022-07-24 06:55:01.251,2022-07-24 06:55:01.251,35,1.5833334,27.74,1.37,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 06:52:00.000,b6c21807-e4fe-4403-9679-f569d10c35f9,
54697,4,66,71,2022-07-24 13:50:00.000,,,2022-07-24 13:52:30.307,2022-07-24 13:50:44.607,137,2.4136355,132.02002,7.9799995,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:51:00.000,b7346841-c866-4408-b4fc-c156af7bcd92,
59071,4,12,121,2022-07-23 17:05:00.000,,,2022-07-23 17:10:30.080,2022-07-23 17:10:30.080,133,1.8888888,111.58,5.74,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:06:00.000,e4200e55-df57-4ba0-ae43-e89559ff9f27,
29248,4,0,62,2022-07-23 13:34:00.000,,,2022-07-23 13:35:02.322,2022-07-23 13:35:02.322,62,1.6944444,49.56,2.41,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:35:00.000,0b3245b2-f181-43ba-bc55-5e61330156f2,
7083,4,0,17,2022-07-22 08:08:00.000,,,2022-07-22 08:08:45.519,2022-07-22 08:08:41.318,17,1.8817546,13.33,0.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 08:09:00.000,1ba3d620-531d-449d-9ea5-b916488a56ce,
13410,4,0,25,2022-07-22 19:33:00.000,,,2022-07-22 19:35:01.415,2022-07-22 19:35:01.415,25,1.4444444,19.37,0.97,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:34:00.000,a48b49de-c27d-40d3-ad85-96ce1f6b8c03,
472,4,0,1,2022-07-24 06:52:00.000,,,2022-07-24 06:55:01.321,2022-07-24 06:55:01.321,1,1.6944444,0.8,0.04,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 06:53:00.000,1cdfd93e-7a90-4546-ac41-916230560ffc,
58413,4,0,135,2022-07-24 13:51:00.000,,,2022-07-24 13:52:30.420,2022-07-24 13:52:30.420,135,1.9166666,111.96,5.4,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:52:00.000,f2349a5d-1631-4b5b-8245-e0fa9664dd34,
59605,4,0,129,2022-07-23 17:06:00.000,,,2022-07-23 17:10:30.268,2022-07-23 17:10:30.268,129,1.75,104.31,5.16,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:07:00.000,8a1c267b-f0cc-457c-bdd1-b19df82c960e,
57278,4,0,113,2022-07-22 19:34:00.000,,,2022-07-22 19:35:01.533,2022-07-22 19:35:01.533,113,1.5555556,89.1,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:35:00.000,8073f509-4693-4f70-9b90-118ea95afd29,
17451,4,7,30,2022-07-24 06:54:00.000,,,2022-07-24 06:55:01.384,2022-07-24 06:55:01.384,37,1.8611109,32.48,1.92,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 06:55:00.000,e002fbbb-ae7d-43b1-94d7-d8f644285fb0,
59074,4,0,128,2022-07-23 17:07:00.000,,,2022-07-23 17:10:30.610,2022-07-23 17:10:30.610,128,1.75,103.38,5.12,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:08:00.000,b6ee8ba7-d0da-40cb-b898-36a9a4554745,
57069,4,0,114,2022-07-22 19:35:00.000,,,2022-07-22 19:42:34.129,2022-07-22 19:42:34.129,114,1.5833334,90.36,4.56,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:36:00.000,4c9f30b9-654b-42a0-acd9-607dc75957c1,
49174,4,0,107,2022-07-24 13:52:00.000,,,2022-07-24 13:53:14.522,2022-07-24 13:52:30.493,107,1.7608571,86.59,4.25,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:53:00.000,8ef24d6b-82b6-40f9-b84a-e04153def9b0,
14874,4,1,26,2022-07-23 13:35:00.000,,,2022-07-23 13:38:57.099,2022-07-23 13:38:57.099,27,1.6666666,24.79,1.43,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:36:00.000,147ec252-15f7-4aa3-b84e-0c505ae93fea,
31546,4,0,55,2022-07-22 08:09:00.000,,,2022-07-22 08:09:41.577,2022-07-22 08:09:00.182,55,1.3358055,42.140022,2.1199992,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 08:10:00.000,ff21c15e-1e34-4d8f-b488-e9903085bebe,
15501,4,0,28,2022-07-24 06:56:00.000,,,2022-07-24 06:58:04.853,2022-07-24 06:58:04.853,28,1.3888888,21.53,1.09,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 06:57:00.000,6a0b6aa7-ec25-419b-9bcd-2f474f2d3fef,
54916,4,8,114,2022-07-23 17:08:00.000,,,2022-07-23 17:10:30.846,2022-07-23 17:10:30.846,122,1.8333334,100.68,5.11,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:09:00.000,589816c3-1c3e-41fb-8869-20a2bddd9c37,
55644,4,0,113,2022-07-22 19:36:00.000,,,2022-07-22 19:42:34.261,2022-07-22 19:42:34.261,113,1.6111112,89.65,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:37:00.000,9772ad99-341b-43b3-9010-ce27bc8165b0,
30042,4,0,61,2022-07-24 13:53:00.000,,,2022-07-24 13:53:49.499,2022-07-24 13:53:14.669,61,1.6203536,48.680004,2.3899996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:54:00.000,341fa8f0-ef1a-4187-b994-83a179734ec2,
58814,4,0,129,2022-07-23 17:09:00.000,,,2022-07-23 17:10:31.268,2022-07-23 17:10:31.268,129,1.7777778,104.56,5.16,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 17:10:00.000,59fdb265-a151-449b-8243-9bc85251d663,
9230,4,0,19,2022-07-24 06:57:00.000,,,2022-07-24 06:58:04.899,2022-07-24 06:58:04.899,19,1.7777778,16.41,0.96,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 06:58:00.000,73190971-ec64-4d5d-b6b2-d93025f7baa5,
25037,4,8,47,2022-07-24 13:56:00.000,,,2022-07-24 13:57:54.874,2022-07-24 13:56:37.273,55,1.9122998,47.88,2.71,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-24 13:57:00.000,fa363165-0a69-4b92-b9ef-8549be0dbc60,
55200,4,0,101,2022-07-22 19:37:00.000,,,2022-07-22 19:42:34.374,2022-07-22 19:42:34.374,101,1.4166666,78.2,4.03,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 19:38:00.000,638119f1-0ff6-48d4-b290-fee4c7b1ce8a,
5020,4,0,10,2022-07-23 13:36:00.000,,,2022-07-23 13:38:57.185,2022-07-23 13:38:57.185,10,1.5277778,7.67,0.37,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-23 13:37:00.000,4722a7fa-1cea-4a56-90e7-5f97c4a9a391,
40279,4,2,75,2022-07-22 08:10:00.000,,,2022-07-22 08:13:29.278,2022-07-22 08:10:00.115,77,1.6020592,64.53,3.44,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-07-22 08:11:00.000,4b2beee9-038e-4980-b877-6865c5dd8262,
